"A002"	"A003"	"A005"	"A006"	"A009"	"A011b"	"A012"	"A014"	"A018"	"A019"	"A025"	"A026"	"A027"	"A028"	"A030"	"A033"	"A035"	"A037"	"A038"	"A041"	"A043"	"A047a"	"A048"	"A049"	"A051"	"A054"	"A055a"	"A056"	"A060b"	"A061b"	"A065b"	"A068b"	"A069"	"A071"	"A073"	"A077a"	"A078"	"A080"	"A087"	"S001"	"S006"	"S009b"	"S012"	"S018"	"S019"	"S023"	"S026"	"S034b"	"S037b"	"S044a"	"S053"	"S063"	"S064b"	"S067b"	"S068"	"S070a"	"S073"	"S076"	"S077"	"S082"	"S083b"	"S085b"	"S089b"	"S090"	"S092b"	"S094"	"S095"	"S097"	"S098b"	"S099"	"S115"	"S118"	"S120"	"S121b"	"S124b"	"S125"	"S127"	"S128b"	"S129"	"S130b"	"S132"	"S134"	"S138"	"S139b"	"S145"	"S147"	"S148"	"S149"	"S150"	"S160"	"S161"	"S162"	"S163"	"S164"	"S165"	"S166"	"S167"	"S168"	"S169"	"S170"	"S172"	"S173"	"S176"	"S177b"	"S179"	"S180b"	"S186"	"S187b"	"S188b"	"S189"	"S190"	"S191"	"S197"	"S199"	"S200"	"S204"	"S205"	"S210"	"S211"	"S212"	"S214"	"S216"	"S218"	"S220b"	"S227b"	"S236"	"S237"	"S238"	"S246"	"S247b"	"S253b"	"S254"	"S264"	"S265b"	"S266"	"S269"	"S270"	"S271b"	"S272"	"S276"	"S277"	"S278"	"S279"	"S280"	"S281"	"S283"	"S284"	"S285"	"S289b"	"S290b"	"S298b"	"S301"	"S303"	"S313"	"S314"	"S319b"	"S326b"	"S328b"	"S330b"	"S331"	"S332"	"S337b"	"S341"	"S343b"	"S345a"	"S346"	"S347"	"S348"	"S349"	"S350"	"S352"	"S353"	"S354a"	"S359b"	"S360"	"S361"	"S363"	"S364"	"S365"	"S366"	"S367"	"S368"	"S373"	"S375"	"S378"	"S379b"	"S380a"	"S381"	"S382"	"S383"	"S384b"	"S385"	"S387"	"S388b"	"S391"	"S392"	"S394"	"S396"	"S397"	"S398"	"S399"	"S400"	"S402b"	"S403"	"S404"	"S405b"	"S408"	"S413"	"S414b"	"S415a"	"S417"	"S423b"	"S425"	"S426b"	"S432"	"S433b"	"S438"	"S439"	"S440"	"S441"	"S442"	"S444"	"S445"	"S447"	"S448"	"S450"	"S453"	"S454"	"S455"	"S458b"	"S459b"	"S461a"	"S463"	"S464b"	"S468"	"S469"	"S472b"	"S473b"	"S474"	"S475"	"S476"	"S477a"	"S482"	"S486b"	"S494"	"S496"	"S497"	"S498"	"S500"	"S501"	"S503a"	"S504"	"S508"
"A002"	0	0.750102082482646	0.775590327169275	0.825350500715308	0.784575929657446	0.757918340652154	0.662022531831211	0.883157558325344	0.820055932880543	0.873708056066827	0.842123113447516	0.842241443039846	0.858366563284596	0.809269502193401	0.828437281898357	0.82011447260834	0.826189275508489	0.904854234471297	0.855775169857937	0.817841466563388	0.811921296296296	0.871317117944011	0.844379951368735	0.819542732716385	0.989456147157496	0.991951945130627	0.952984851504883	0.994631521547682	0.944415509259259	0.981923446182492	0.940498745455477	0.979453269224752	0.869935308137555	0.83595922150139	0.859467455621302	0.855120835651153	0.879877984642895	0.814917766967802	0.818220519369945	0.823764068955692	0.806284259984338	0.972542522787726	0.881400552849809	0.850588812561335	0.762381786339755	0.807193670633601	0.747857681497224	0.939826413743737	0.891957718349652	0.917536474251773	0.78690421101342	0.851736651114567	0.985624307009979	0.965879494867698	0.917162800246356	0.931153369606206	0.970853914447135	0.886968449931413	0.945196612546524	0.901442993212799	0.884690247667629	0.975238053828427	0.986769882177307	0.866234292663154	0.921852614030061	0.940690744596826	0.907671480144404	0.892682459000671	0.979436808818853	0.985128926686308	0.883132454092257	0.975174641203742	0.99710176496183	0.966771466895666	0.987702595855335	0.853320976212542	0.91377612430244	0.973492557698615	0.904805372628285	0.9829015924268	0.944908769864626	0.853730066597422	0.917236084452975	0.924804873405673	0.901033112582781	0.805021535875617	0.863621353880022	0.897303921568627	0.900148148148148	0.853494939985879	0.866637635403625	0.879972951651076	0.837740722025714	0.866566456610973	0.884215229463203	0.864893557579483	0.869156504065041	0.861467667716154	0.855461183132171	0.87475800446761	0.890622655663916	0.862491672218521	0.879982424204381	0.86495964375174	0.92609468770838	0.925702657041929	0.884193163073773	0.876030179918746	0.941177482327445	0.842950479330769	0.987026502712916	0.839752034095312	0.867130903577245	0.85492299229923	0.936059560956917	0.858932532950542	0.863387676153634	0.858259510161542	0.89735401459854	0.878787878787879	0.88433412297868	0.845353035009655	0.966970854097901	0.974840421224161	0.989951096883813	0.97827544767052	0.90766954377312	0.871304593240669	0.860569351907935	0.971665392072799	0.981054254448356	0.925040968441085	0.942378959952182	0.95639713408393	0.933287591703172	0.938936346100854	0.961242236024845	0.970126172252553	0.93922234805587	0.903303934561075	0.938657578900578	0.955590445217001	0.873217623497997	0.885237410071942	0.867919426794647	0.901237718514738	0.881671793016103	0.8839586846543	0.989641736309461	0.987185783125134	0.990451237263464	0.822663252240717	0.965435849017877	0.927009579341941	0.993988439306358	0.922107939442968	0.919751133607508	0.955910776785248	0.861358249458967	0.867249136076156	0.868446508028632	0.982122660954186	0.904534334641862	0.949828112604274	0.955237032250485	0.8882933365818	0.866428323154079	0.882516636418633	0.88419835984369	0.864176327465293	0.860023550191345	0.871656232214001	0.870011786496043	0.887840547234344	0.766828951639078	0.840666327568667	0.848343245539507	0.887722882615156	0.882711786372007	0.780456120092379	0.830606100274905	0.828562290100752	0.969105969722936	0.99272525214861	0.893732379093472	0.978642087585295	0.966214248267024	0.989468862306555	0.918281184031524	0.926007794776336	0.952820943581128	0.923352874267215	0.960188268380091	0.947233589513258	0.877999136495405	0.837117701575533	0.903691520467836	0.895078236130868	0.879266802443992	0.881976855699763	0.883883742309596	0.847898264737205	0.790980908492429	0.884188846641318	0.771888774010992	0.795402298850575	0.825415129151292	0.843217665615142	0.868406634457339	0.847151870612281	0.833814280429153	0.877582511787398	0.84591969850703	0.8542446669569	0.856413746172167	0.8554568359634	0.875962772785623	0.725984776932052	0.799714387718672	0.895970577537081	0.894817497910281	0.892581943645773	0.866220735785953	0.829152111781518	0.835916622127205	0.834431585359101	0.883241832907539	0.849517284335098	0.848274594495244	0.884478579747553	0.872248243559719	0.889495985727029	0.887213685126124	0.982898166897264	0.802541688092265	0.830474980591432	0.893585367988098	0.864067966016992	0.977804348423628	0.867805038232397	0.88243947287772	0.910295368907257	0.872249519333476	0.888280666832545	0.894183057332457	0.932199864815681	0.976547343803981	0.971944230604739	0.912869096189752	0.85625	0.890567170151045	0.881623380610303	0.874433363553944
"A003"	0.750102082482646	0	0.730395640843402	0.826143946615825	0.762463343108504	0.746657011827178	0.696995108315863	0.840444028353618	0.829330175913397	0.772832154819501	0.807979825272449	0.799626051729511	0.795502295541203	0.771778161989626	0.783012607830126	0.790623104255135	0.789952708128848	0.925672727272727	0.786314329989397	0.799608134585501	0.798522805147339	0.882987063896511	0.743406866810416	0.751802927525884	0.988223507285606	0.992277943501076	0.950616353149621	0.994718841032043	0.952739335661781	0.981571956197758	0.920180820148531	0.976113091219311	0.816077018486799	0.799098161637184	0.800644767796463	0.790289256198347	0.697320307809856	0.771249321348857	0.826456763411177	0.77852700981494	0.818144977458082	0.970427540844473	0.817417086120113	0.794145904054314	0.806242638398115	0.8001393728223	0.752014968336212	0.940835662190716	0.890950528897367	0.911711711711712	0.805748026751823	0.83837840744126	0.979896005836643	0.958849279421332	0.885063587505986	0.879811996418979	0.964367249520054	0.889691526747364	0.920551322277006	0.792661204132526	0.851492117117117	0.973802652467799	0.98340615578092	0.884907709011943	0.885882540187808	0.920480064794021	0.924076575527505	0.894757724544959	0.979891607151902	0.983459801159061	0.814462918975983	0.975721393034826	0.997416275852001	0.962756397455282	0.985237511651189	0.841745191687105	0.850230283732302	0.974491635419671	0.862214939232555	0.969296099699977	0.954353027793116	0.876881857616739	0.907409598170275	0.913192769922259	0.895842498900132	0.855017169019458	0.755821271239773	0.899929618017787	0.899790377831177	0.874271695798835	0.906674208144796	0.878979771328056	0.880841121495327	0.786342285920752	0.921741452991453	0.907009182843194	0.90141500033216	0.913554502369668	0.906285361588314	0.87644242091216	0.887332858612232	0.859766743487674	0.881758530183727	0.868935973138821	0.860733891938746	0.901278284724789	0.883126110124334	0.903258963661648	0.938346388163621	0.852862425092439	0.985713633897927	0.7717373505813	0.896237438653891	0.809571933877139	0.864929449248976	0.879057055005125	0.857274189841416	0.862501962015382	0.927293154642485	0.897747282773696	0.905804453462914	0.839750445632799	0.965288268217139	0.977772205669784	0.987509035804999	0.980576566481237	0.918811274509804	0.877614597240766	0.825146975156457	0.958528137183331	0.981161470265963	0.884450784593438	0.926759297663487	0.932745257125101	0.946757230499562	0.89767388564226	0.9500874755583	0.966305567498978	0.950929222964733	0.885334088335221	0.94855798731847	0.947617103190807	0.86713984695575	0.896787341165188	0.882861802453379	0.901888807314957	0.895783511642542	0.892370795734208	0.987585164094243	0.986673197529797	0.986943123232186	0.823962776269872	0.958734124505517	0.874385699627369	0.99288643476384	0.884953257856908	0.833871409028728	0.950027015985556	0.866502463054187	0.876962993308753	0.789442081561171	0.979020386250936	0.890915551344309	0.93651139958547	0.932647563066373	0.925732816176003	0.861682435211847	0.892164909400846	0.886485867948278	0.873371979221561	0.864619678995115	0.755181444070333	0.838026280504157	0.871641974549702	0.843278510262335	0.850901110593868	0.913124965547654	0.86797793235788	0.836499850164819	0.853854918344094	0.823267292794954	0.819382141345747	0.942464933090725	0.990537202500935	0.830000563285079	0.971524588327546	0.940033988832241	0.986923273729994	0.91476776883545	0.926666666666667	0.918135034505656	0.899795120134103	0.965530586950025	0.944264005519748	0.880170081175106	0.851686478006396	0.888422900614454	0.911158493248046	0.875345303867403	0.878795986622074	0.888624535315985	0.84088528025144	0.828810749498299	0.910332690857287	0.82438086622187	0.862825311167203	0.821413559118477	0.815497539411127	0.851955019085938	0.822571482673736	0.845134123518403	0.840896664844177	0.832913710231174	0.826014452473596	0.838474721508141	0.85699395455493	0.9388431156035	0.766813034434943	0.871672354948805	0.893231332113753	0.896523966337358	0.876519552068986	0.857875541372236	0.77465252980278	0.860194718778455	0.821050207277752	0.849881396136903	0.842879458474356	0.855163249810175	0.912864405688912	0.876990664470071	0.902696433748913	0.817016405951927	0.978009921770654	0.823092400557189	0.904436860068259	0.875186289120715	0.853292090145824	0.974508571941477	0.857752351401144	0.90284178187404	0.888219247605151	0.884877724172351	0.896782580435489	0.855949114492392	0.925790098155539	0.973542466210579	0.970727272727273	0.897312999273784	0.849856133926236	0.891682785299807	0.867145421903052	0.862734157034675
"A005"	0.775590327169275	0.730395640843402	0	0.689126394052045	0.699466435041568	0.795810280418026	0.735178401845069	0.802937735603796	0.75032637075718	0.76851517992356	0.747897702644127	0.745251733494121	0.722201309945043	0.744149967679379	0.736421106953941	0.765767270904686	0.765271930578228	0.910731913693414	0.766643031592216	0.805816319831944	0.715149281238481	0.905979691613389	0.771817453963171	0.737064487081804	0.984414133714579	0.987195490489724	0.931961056328347	0.992680478850094	0.931862737979408	0.975444204314573	0.924862247453665	0.96956642071238	0.792316995910845	0.754697918771469	0.761524897136619	0.759422110552764	0.808691015729139	0.689458521958963	0.769280809541019	0.709993468321359	0.716551826699053	0.959219295461758	0.777301640441915	0.759052664381427	0.742294520547945	0.731836016777161	0.730039084310441	0.906221172235347	0.871369396308733	0.919447371502166	0.768512537436138	0.810519678419421	0.980476713490183	0.960251528154253	0.891807542262679	0.895651223776224	0.952708645935738	0.869801423754215	0.930962800875273	0.878198448535371	0.881693989071038	0.968519536501336	0.979346121521058	0.835155790711346	0.891371623393653	0.943250588874796	0.888041641934158	0.868608885651857	0.971929930961984	0.97574498383388	0.859122401847575	0.966396407138031	0.99661628839139	0.962017576291914	0.982099744774781	0.837372849428607	0.895554692269271	0.965770061173084	0.89017111022682	0.976553233355094	0.887872810949734	0.839582815992054	0.911364429452134	0.904382927435863	0.831327889987108	0.831620427072794	0.818993914354307	0.845962268850009	0.853033865239358	0.841070681723128	0.853025618374558	0.86813061131126	0.855401093892434	0.794928982274915	0.857866043613707	0.870960426352194	0.885566677429771	0.898751307129237	0.871289121465231	0.864550907296333	0.865197766046974	0.804081079248865	0.854262378764676	0.798373432734666	0.913852398940069	0.89924559609485	0.851518300427202	0.866949502091804	0.910438478283404	0.827397940191091	0.984996180754035	0.714376087300332	0.884773193526328	0.823031151557578	0.912261217236784	0.838056680161943	0.84906929804889	0.829664490663428	0.87884898782285	0.820957339802379	0.859491622736051	0.80861654651562	0.947883652254805	0.974023869161633	0.98580157325858	0.975497825132687	0.883293365307754	0.870633893919793	0.783028736693127	0.957056829264517	0.967534714626084	0.897845428234538	0.919376972691094	0.934271174243073	0.913206335616438	0.907413619590741	0.959629517769053	0.962750986157178	0.960922944632876	0.872271550129486	0.937262357414449	0.945945945945946	0.842196469186613	0.857443327880346	0.848916408668731	0.89854038274408	0.833231221664012	0.859165464550943	0.988535520910098	0.980377593145976	0.987981014472335	0.766188801731133	0.953489331847633	0.89878093830809	0.991154855171422	0.903966888341162	0.918426257550649	0.941320613787952	0.823235824206294	0.794402440641995	0.787627957094578	0.976202903048342	0.902644647187897	0.930861518056309	0.929014554998807	0.881552076242342	0.83672032193159	0.872533956118247	0.869458403126745	0.839737513671163	0.821291919873959	0.827788649706458	0.83148291591359	0.866938140008384	0.825696553545491	0.844204538108475	0.908361600172293	0.837665084363397	0.842262078635275	0.834963594910642	0.787735534989014	0.775618518820936	0.955996608071872	0.98519521387537	0.844377233984053	0.971950919696936	0.949964513839603	0.982344652803389	0.894766834457213	0.91318214032601	0.939529096927158	0.899015219337511	0.964879861162035	0.936179099490435	0.862103547699636	0.805821817112614	0.882077678989237	0.870639870639871	0.858022636484687	0.859186061630477	0.858809969744993	0.815970453387672	0.760531405028168	0.898584714921148	0.768627883872392	0.787769482425971	0.782382206613989	0.804524595443201	0.835805833081037	0.811533563762052	0.802504526252263	0.837629317902858	0.772804490730482	0.805095314448601	0.818924909947354	0.807461377588882	0.846292503072511	0.719503945885006	0.852782981809391	0.883107335402712	0.852450876072923	0.881734866616076	0.797552836484983	0.814113227797156	0.793051873002923	0.77247191011236	0.855331348550005	0.805140541909344	0.787760416666667	0.867534116153602	0.821175911063551	0.84839056400973	0.83925537415971	0.971464934817775	0.801707353601917	0.861826024442847	0.850107449856733	0.830765301779178	0.969421402264826	0.841105518092886	0.851519681116094	0.855140475455388	0.871974004874086	0.871530631598913	0.861185329123148	0.889743860018973	0.964767032484343	0.984604618614416	0.893536121673004	0.807579195025628	0.891969603614705	0.863488894434739	0.841257609617015
"A006"	0.825350500715308	0.826143946615825	0.689126394052045	0	0.795355225371457	0.752648833562978	0.777216227291354	0.829648043961795	0.820335636722606	0.827558654754122	0.814254481853957	0.776123936816525	0.786694985966775	0.757839947950553	0.838202830801195	0.81686462808525	0.82563480370916	0.893481039625053	0.788453902961963	0.711623604044142	0.759227627181582	0.884776006074412	0.829862792574657	0.801074143823673	0.986551008147391	0.98847191291433	0.921539674395906	0.993993181871371	0.945376012565262	0.983326429163215	0.961006726082539	0.967638284421549	0.814980015061113	0.805384145927985	0.823693792869845	0.817825537294564	0.802197802197802	0.816074279969247	0.833127047688387	0.808465531106075	0.792856075325064	0.959483420223887	0.785911695315133	0.814989024772656	0.814458177637252	0.779321618308132	0.786617936463312	0.906911714962228	0.873657829430699	0.896125309150866	0.789237403272491	0.806560667687919	0.979451394645026	0.962427078870176	0.885281045751634	0.886838057569765	0.948510186647337	0.885211800302572	0.938063806380638	0.872248748107605	0.866987620357634	0.974481710803614	0.983030919931583	0.833944411590775	0.88714173021299	0.945371885797418	0.858813815880005	0.883191022200537	0.975738513971339	0.976747535215379	0.846849173553719	0.97110975642079	0.997345902999355	0.965007399817851	0.983462842062595	0.846455200303298	0.877113678218651	0.9689946899469	0.916010148217385	0.97605308447684	0.913534964824725	0.863193403298351	0.90222256821455	0.916543673688448	0.866385828472672	0.837036243910274	0.827859188142159	0.859407305306685	0.863858026243024	0.837230269880387	0.857761492338441	0.857019612354058	0.863969745587898	0.805880269217145	0.864776587405278	0.87147907401072	0.875073123171921	0.885003404097295	0.888843936482249	0.856629179098768	0.859841184180094	0.827179032147976	0.8594913948112	0.81892536635238	0.910529001530873	0.907170059347755	0.861572407385902	0.88050500859463	0.929182098231283	0.833811961543264	0.986911829459012	0.799617407938785	0.887551581843191	0.843214663376807	0.92550815278088	0.832832230907998	0.853856562922869	0.831115190454337	0.881497694051434	0.835724064043807	0.866100005246865	0.816828254847645	0.957204890250901	0.980079583415209	0.989040378599077	0.97666617860423	0.893151235187789	0.856232807296945	0.697232369512724	0.957596789936016	0.969097557966949	0.896432805259187	0.912193277888515	0.926743447589296	0.921239509360878	0.898909254469808	0.953253060811495	0.968771918804895	0.948735179762876	0.874651551756179	0.941371681415929	0.955364806866953	0.884242622236742	0.868946873530795	0.857706962244544	0.911328762650996	0.849340401923314	0.869259279153462	0.987806439365511	0.982013180096634	0.987780753471598	0.774272504759315	0.962325792977958	0.903549259907687	0.992428939871854	0.906493264345313	0.909603912506046	0.955178250429717	0.846619365609349	0.824142075043397	0.818575577102919	0.975354895154235	0.91079103264026	0.942898533228708	0.915146423427748	0.889283267949436	0.871789686552073	0.870261579370478	0.875238629983155	0.851634226955564	0.836873535414619	0.851792363291232	0.832103481204966	0.891439243327911	0.847002525588196	0.862580519227015	0.925729442970822	0.862870094914294	0.846741493800317	0.875527895087797	0.82358066894564	0.806207293982053	0.9816671638024	0.990409605036788	0.855792092894664	0.973992575696587	0.936696811042361	0.988722480297454	0.868594331520183	0.90708174904943	0.942916303913033	0.910027100271003	0.976474040742462	0.936540875240566	0.881039485303393	0.851286601597161	0.87302786962683	0.879995353159851	0.864887546156428	0.868080094228504	0.879117689740241	0.844783388874648	0.805817010090732	0.921076233183856	0.8004218004218	0.816935961424583	0.805946423314689	0.833779725671618	0.853940561923116	0.826693592803378	0.796442687747036	0.835485582876349	0.79685988540814	0.812690994067949	0.846121651785714	0.845411940501257	0.89640644361834	0.764852607709751	0.8922599866237	0.90887467191601	0.870543687933129	0.880100992308144	0.779306487695749	0.820231993525762	0.821753713464303	0.813107344632768	0.874265439627453	0.827344546381244	0.832648103158288	0.890289716650748	0.854075713175049	0.882346247937646	0.852347994343976	0.97861274428126	0.834917760676022	0.889934829833454	0.871160101192627	0.852150768438224	0.977363689594599	0.859146865158889	0.873903233893206	0.886672879776328	0.870950176967057	0.893363873512757	0.873411534701857	0.920419624880788	0.97826275165327	0.966290151782563	0.89661040987094	0.802898059486484	0.885038389707408	0.885359116022099	0.854313892987497
"A009"	0.784575929657446	0.762463343108504	0.699466435041568	0.795355225371457	0	0.815830367436964	0.735233313644418	0.808147730476459	0.780249593054802	0.782934722551109	0.699912934120151	0.687655343827672	0.734877947869259	0.69997197309417	0.737695749440716	0.768124013738049	0.78143855952495	0.90973505853358	0.724053936494128	0.815746348414678	0.759036144578313	0.896588260224624	0.671094580233794	0.699221995619004	0.988221710632845	0.990159450421749	0.941051830235361	0.993912125915816	0.940203656355763	0.977375330470876	0.925436021863056	0.973410544348164	0.785957315187133	0.760568539819767	0.770703015591448	0.709414481728026	0.809762487896565	0.689962684207198	0.76038616760307	0.717510531754233	0.78635046113307	0.971742752415861	0.791366382761884	0.647066747491076	0.660633484162896	0.729240282685512	0.698248286367098	0.934793164843804	0.881568647256382	0.902543439939562	0.804939675320574	0.786463298379409	0.983042119812457	0.960500417014178	0.898818439008154	0.927510814918742	0.963902540770966	0.843004853344587	0.906334152909495	0.880816123413785	0.877994346079452	0.966450269811269	0.979621721744696	0.815709587654946	0.909130293512401	0.94378149032087	0.903105830072936	0.924730628447698	0.97081316356832	0.982386121545925	0.873523280055594	0.972892988488166	0.996315578092348	0.975560431995181	0.984499876811626	0.862574687669745	0.89846025801082	0.974692703575402	0.879250720461095	0.983692670999173	0.93639348483873	0.80952380952381	0.914203228560973	0.906212675973606	0.851073602020898	0.791593197201524	0.850774845928319	0.865168539325843	0.864949715319534	0.810026385224274	0.8596428993733	0.827736509300755	0.838327014797603	0.808964646464646	0.863054187192118	0.855596107055961	0.839294463498285	0.858556345042832	0.861961876204755	0.872713605612628	0.837109407900278	0.786172803069431	0.822716595274285	0.816573782408529	0.926718664973698	0.915032292469041	0.809228479285537	0.840994103848348	0.916166819561075	0.835388739946381	0.97961167519149	0.679769392033543	0.861651376146789	0.742339726446092	0.924687685901249	0.842526497945057	0.817165524702488	0.81062124248497	0.87345019238991	0.825256320448322	0.846111018317466	0.735603596709394	0.957084461199575	0.981370467610129	0.989349092780425	0.966692590308134	0.885535125943246	0.8170808430324	0.713944064306118	0.964030125941436	0.97841004919887	0.907101947308133	0.952397632141231	0.956895194443959	0.906460834762722	0.905201342281879	0.940754231840583	0.974824688862215	0.931390929820117	0.9166748262019	0.925279403938265	0.929657446418758	0.84514709288858	0.839678351551702	0.818699857539177	0.834142224097911	0.820021158423697	0.829898966836007	0.987143712707673	0.984814529113822	0.986239451141744	0.74246543645514	0.959038591740013	0.909300884457214	0.992257070659298	0.917862610026789	0.915243589011366	0.944937762098116	0.857669776524192	0.804466858789625	0.770747697590926	0.981534604024564	0.854466501240695	0.945312404419051	0.945008351535398	0.869393757101798	0.815972593940692	0.839448019637763	0.848851124940163	0.811935767356395	0.818316709257275	0.841892213667751	0.770271567028116	0.853428811044449	0.775021508459994	0.787681311751104	0.878330935251799	0.861945316001793	0.809158866762988	0.818049842729252	0.779466029954417	0.755996017739162	0.964493191430032	0.985835673228173	0.813857655854477	0.979974574459707	0.959388924252069	0.982196522996158	0.90281973816717	0.892970636837422	0.952706456365788	0.896911351784998	0.969216697728625	0.936478169698416	0.842504743833017	0.767444802935408	0.85770001054074	0.863630723414816	0.857090035126641	0.829385222786238	0.834279407127089	0.795257134978629	0.768302945301543	0.846512044416585	0.726359338061466	0.806957008299916	0.72745011644741	0.756036710327007	0.7828141783029	0.805430788076766	0.74042129706419	0.726489028213166	0.692245360991816	0.775029916234543	0.793926575011331	0.802862385321101	0.916053420550559	0.603191875226696	0.866701413772884	0.864210255088895	0.84944569346461	0.849494759304588	0.828983434632344	0.802603658886276	0.763155947006143	0.694253704372967	0.83258559622196	0.799287573640225	0.821136609869004	0.869226708894167	0.814120207386545	0.886886340190546	0.815057946348975	0.970948689995567	0.727706482395525	0.886563876651982	0.844132397191575	0.834865864062944	0.967390172628013	0.815005035246727	0.878449320231525	0.856237914249517	0.856141773324839	0.871810657363705	0.858546168958743	0.896714671467147	0.971219450016436	0.981239007230799	0.886342663795755	0.736709333831636	0.849414519906323	0.827646662171274	0.77960777655149
"A011b"	0.757918340652154	0.746657011827178	0.795810280418026	0.752648833562978	0.815830367436964	0	0.584342863296183	0.843784149451007	0.880897619195624	0.8390778619053	0.883378888455031	0.867711562079654	0.864555334813603	0.829438889176727	0.852480215176124	0.863308441969371	0.859469941822883	0.857880419696886	0.860929557007988	0.756819135543433	0.845366750977236	0.894518559480196	0.883217940077201	0.850996277643968	0.979214679872225	0.980157298506386	0.921497065979677	0.990329292956802	0.945826225719474	0.98008455754291	0.938767015963177	0.959750166385092	0.829763140511465	0.872898597280223	0.878017789072427	0.90278973216546	0.828300717258479	0.854606525911708	0.8797690478886	0.83725156161272	0.86535577403766	0.924760928301059	0.81647660662901	0.845944858120346	0.890737939149437	0.883952076505668	0.815298199240046	0.812950534427044	0.875554559713197	0.867450867881222	0.80575263662512	0.874989064823725	0.975504716766167	0.954609600438107	0.888619014573213	0.846216399367517	0.948449639311568	0.927345419452678	0.946451992221066	0.868941009239517	0.906339667587028	0.97003689407349	0.983662978961632	0.834077059642052	0.902337885179095	0.937249411315471	0.8034354111612	0.894374846475068	0.977292221346304	0.956572742955722	0.87053916267573	0.951531087803299	0.997026985780189	0.96302474476553	0.974831902679936	0.860403907475831	0.855560640732265	0.966234949215347	0.882595589401872	0.970334316268164	0.951074798171384	0.864586990320477	0.900951995138748	0.907561227763716	0.901011270993897	0.896329057938965	0.832950050593322	0.896943494872311	0.908152128284779	0.9049008168028	0.924349450849929	0.898489539356412	0.891221998784081	0.776031434184676	0.925463901450179	0.913829242163119	0.911990060053841	0.913480684986061	0.901877241088378	0.90754028937772	0.922612708555201	0.886772145086643	0.883197456801518	0.863769327204346	0.881305637982196	0.927703916636723	0.894104855103295	0.885299490433612	0.934665305527199	0.906160709810016	0.980259436068958	0.85409965406324	0.915992328920904	0.871715610510046	0.897797518201383	0.90496348819981	0.912216735127152	0.912966774478095	0.940803635493901	0.915782365425429	0.891953023053502	0.904669637667119	0.964685597955919	0.97027619443816	0.983006787736307	0.976755196679314	0.923596259487567	0.898224852071006	0.813564386017329	0.957962788949446	0.952985057083977	0.892391836008715	0.919905999002044	0.916355801389246	0.921399706914161	0.894460560850946	0.946153521542811	0.964652241033558	0.968664189953158	0.883323512080141	0.940215794113943	0.950668036998972	0.892900390187021	0.915882942664821	0.907437656539257	0.930894731372753	0.908896938421079	0.885222636153983	0.983154258735311	0.978707027290671	0.988801556717158	0.813676286072773	0.96408697148758	0.897805092186128	0.987921086211466	0.886329184191985	0.910817286360813	0.961868636454382	0.802037756631888	0.906393780739331	0.863493896403827	0.97601210877016	0.941084684855076	0.923933337943434	0.900267055110464	0.945672836418209	0.886887942305259	0.915033330016914	0.914999310059335	0.901971959420951	0.881351981351981	0.861810755616065	0.893980582524272	0.89985387238188	0.907150761448069	0.908911917098446	0.916979110873058	0.889039350007966	0.887817452740118	0.883061739729171	0.876710875331565	0.875233237964921	0.96447742516219	0.987334052634048	0.882085755813954	0.968195270318321	0.915907227928058	0.985974689422965	0.8456346177026	0.922939844916438	0.933103596812406	0.92053863075795	0.973414720758592	0.911063656062557	0.897498104624716	0.874352082933385	0.940892807936071	0.920177802998061	0.911150375465388	0.903086451881539	0.917348839835149	0.881238802149987	0.862121597557873	0.913064954309706	0.865506401202788	0.87328593194515	0.865461847389558	0.87693822298794	0.881094338026978	0.902192242833052	0.894188564405689	0.924132046990877	0.902130109383995	0.893604303646145	0.897958066458641	0.884636003002037	0.937765028685458	0.833758286588475	0.904014132888409	0.920254282182589	0.917447568049978	0.916611010399771	0.748658933565632	0.874833081100329	0.879935275080906	0.885719569136887	0.869270335472712	0.893921638559128	0.867377146240379	0.901134659460683	0.884853767189618	0.882834294216106	0.903846153846154	0.97919465038523	0.90224032586558	0.907784228622964	0.891859457297153	0.905764539735525	0.96893276814938	0.885250512274499	0.943078392919998	0.896234894636972	0.897649802655185	0.868383550488599	0.885511601556727	0.896426222319667	0.970756970043092	0.971565223088515	0.932124438529363	0.890160183066362	0.934114525757241	0.907548214915152	0.905402189433603
